nas_eps_emm_nas_key_set_id_value,nested_field2_size,nas_eps_seq_no_value,gsm_a_L3_protocol_discriminator_value,nas_eps_nas_msg_emm_type_size,nas_eps_emm_cause_size,nas_eps_emm_esm_msg_cont_value,gsm_a_L3_protocol_discriminator_size,nas_eps_emm_nas_key_set_id_show,nas_eps_emm_res_size,gsm_a_dtap_rand_value,nas_eps_msg_auth_code_show,nested_field4_value,gsm_a_dtap_time_zone_time_show,nas_eps_common_elem_id_show,nas_eps_security_header_type_size,e212_assoc_imsi_size,nested_field3_value,nested_field1_size,nas_eps_emm_detach_type_ul_size,nested_field4_show,nas_eps_emm_elem_id_show,nas_eps_emm_spare_half_octet_show,gsm_a_L3_protocol_discriminator_show,nas_eps_spare_bits_value,nested_field3_size,nas_eps_emm_elem_id_size,gsm_a_len_value,nested_field6_value,gsm_a_dtap_autn_show,nas_eps_nas_msg_emm_type_show,3gpp_tmsi_value,nested_field2_value,nas_eps_emm_hash_mme_value,nas_eps_emm_spare_half_octet_value,gsm_a_id_dig_1_size,nested_field1_show,gsm_a_len_show,nas_eps_emm_id_type2_size,nas_eps_emm_cause_show,nas_eps_spare_bits_show,nested_field4_size,gsm_a_len_size,gsm_a_dtap_rand_size,gsm_a_spare_bits_size,nas_eps_emm_tsc_show,nas_eps_emm_update_type_value_show,nas_eps_seq_no_show,nas_eps_msg_auth_code_size,gsm_a_oddevenind_show,nested_field5_size,gsm_a_gm_elem_id_size,nas_eps_emm_imeisv_req_value,nas_eps_emm_m_tmsi_show,nas_eps_emm_eps_att_type_show,nested_field1_value,nas_eps_security_header_type_unmaskedvalue,nested_field2_show,gsm_a_dtap_dst_adjustment_size,e212_tai_mnc_value,nas_eps_emm_res_show,gsm_a_filler_size,nas_eps_emm_128eia1_unmaskedvalue,nas_eps_emm_ebi14_size,label
0.0,3.0,1,7,1,-1.0,57,1,0.0,-1.0,244,453,29,104,2,1,-1.0,161,1.0,-1.0,4,0,0.0,0,2.0,1.0,1.0,1,-1.0,244,93,72,0,27,0.0,-1.0,9,2.0,-1.0,-1.0,0,10.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,4.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,4,37,6,-1.0,1,71,-1.0,70.0,-1.0,0
-1.0,7.0,2,7,1,-1.0,44,1,-1.0,-1.0,244,129,90,104,2,1,-1.0,43,1.0,-1.0,1,1,0.0,0,1.0,31.0,1.0,2,-1.0,244,66,45,4,44,1.0,-1.0,6,6.0,-1.0,-1.0,0,13.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,4.0,-1.0,4.0,-1.0,-1.0,3221226986.0,-1.0,219,27,4,-1.0,0,71,-1.0,-1.0,-1.0,0
-1.0,2.0,3,7,1,-1.0,57,1,-1.0,-1.0,244,121,0,60,2,1,-1.0,133,17.0,-1.0,0,4,-1.0,0,-1.0,8.0,-1.0,6,-1.0,244,97,72,250,44,-1.0,-1.0,10,15.0,-1.0,-1.0,1,3.0,1.0,-1.0,1.0,-1.0,-1.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,208,27,3,1.0,1,71,-1.0,-1.0,-1.0,0
1.0,7.0,3,7,1,-1.0,57,1,0.0,-1.0,244,317,121,104,2,1,-1.0,162,12.0,-1.0,6,4,-1.0,0,-1.0,-1.0,-1.0,5,-1.0,244,72,45,1,44,-1.0,-1.0,4,11.0,-1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,0.0,1.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0,3221226986.0,-1.0,130,17,2,-1.0,1,71,-1.0,-1.0,-1.0,0
1.0,3.0,4,7,1,-1.0,0,1,0.0,-1.0,244,170,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,45,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,3.0,4.0,-1.0,1.0,-1.0,-1.0,3221226986.0,1.0,130,17,5,-1.0,1,71,-1.0,70.0,-1.0,0
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,88,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,185,82,72,191,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,240,7,0,-1.0,1,71,-1.0,-1.0,-1.0,0
-1.0,-1.0,28,7,1,-1.0,57,1,-1.0,8.0,244,549,121,104,2,1,-1.0,162,9.0,-1.0,6,4,-1.0,0,-1.0,-1.0,-1.0,3,-1.0,244,83,72,253,44,-1.0,-1.0,1,8.0,-1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34,7,7,-1.0,1,23,-1.0,-1.0,-1.0,0
0.0,3.0,1,7,1,-1.0,57,1,0.0,-1.0,244,182,15,104,2,1,-1.0,161,1.0,-1.0,4,0,0.0,0,2.0,1.0,1.0,1,-1.0,244,93,72,0,13,0.0,-1.0,9,2.0,-1.0,-1.0,0,10.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,4.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,4,37,6,-1.0,1,71,-1.0,70.0,-1.0,0
-1.0,7.0,2,7,1,-1.0,45,1,-1.0,-1.0,244,419,109,104,2,1,-1.0,44,1.0,-1.0,1,1,0.0,0,1.0,31.0,1.0,2,-1.0,244,66,64,4,44,1.0,-1.0,6,6.0,-1.0,-1.0,0,13.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,4.0,-1.0,4.0,-1.0,-1.0,3221227395.0,-1.0,219,27,4,-1.0,0,71,-1.0,-1.0,-1.0,0
-1.0,2.0,3,7,1,-1.0,57,1,-1.0,-1.0,244,496,0,61,2,1,-1.0,134,17.0,-1.0,0,4,-1.0,0,-1.0,8.0,-1.0,6,-1.0,244,97,72,250,44,-1.0,-1.0,10,15.0,-1.0,-1.0,1,3.0,1.0,-1.0,1.0,-1.0,-1.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,208,27,3,1.0,1,71,-1.0,-1.0,-1.0,0
1.0,7.0,3,7,1,-1.0,57,1,0.0,-1.0,244,374,121,104,2,1,-1.0,162,12.0,-1.0,6,4,-1.0,0,-1.0,-1.0,-1.0,5,-1.0,244,72,64,1,44,-1.0,-1.0,4,11.0,-1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,0.0,1.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0,3221227395.0,-1.0,148,17,2,-1.0,1,71,-1.0,-1.0,-1.0,1
1.0,3.0,4,7,1,-1.0,0,1,0.0,-1.0,244,14,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,64,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,3.0,4.0,-1.0,1.0,-1.0,-1.0,3221227395.0,1.0,148,17,5,-1.0,1,71,-1.0,70.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,201,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,213,82,72,219,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,353,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
1.0,3.0,6,7,1,-1.0,0,1,0.0,-1.0,244,183,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,64,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,5.0,4.0,-1.0,1.0,-1.0,-1.0,3221227395.0,1.0,148,17,5,-1.0,1,71,-1.0,70.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,164,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,124,82,72,130,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,316,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
1.0,3.0,8,7,1,-1.0,0,1,0.0,-1.0,244,505,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,64,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,7.0,4.0,-1.0,1.0,-1.0,-1.0,3221227395.0,1.0,148,17,5,-1.0,1,71,-1.0,70.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,32,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,216,82,72,222,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,180,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
1.0,3.0,10,7,1,-1.0,0,1,0.0,-1.0,244,278,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,64,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,9.0,4.0,-1.0,1.0,-1.0,-1.0,3221227395.0,1.0,148,17,5,-1.0,1,71,-1.0,70.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,115,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,46,82,72,52,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,267,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,192,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,106,82,72,112,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,344,7,0,-1.0,1,71,-1.0,-1.0,-1.0,0
-1.0,-1.0,28,7,1,-1.0,57,1,-1.0,8.0,244,549,121,104,2,1,-1.0,162,9.0,-1.0,6,4,-1.0,0,-1.0,-1.0,-1.0,3,-1.0,244,83,72,253,44,-1.0,-1.0,1,8.0,-1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35,7,7,-1.0,1,24,-1.0,-1.0,-1.0,0
0.0,3.0,1,7,1,-1.0,57,1,0.0,-1.0,244,345,29,104,2,1,-1.0,161,1.0,-1.0,4,0,0.0,0,2.0,1.0,1.0,1,-1.0,244,93,72,0,27,0.0,-1.0,9,2.0,-1.0,-1.0,0,10.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,4.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,4,37,6,-1.0,1,71,-1.0,70.0,-1.0,0
-1.0,7.0,2,7,1,-1.0,46,1,-1.0,-1.0,244,412,76,104,2,1,-1.0,45,1.0,-1.0,1,1,0.0,0,1.0,31.0,1.0,2,-1.0,244,66,31,4,44,1.0,-1.0,6,6.0,-1.0,-1.0,0,13.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,4.0,-1.0,4.0,-1.0,-1.0,3221226506.0,-1.0,219,27,4,-1.0,0,71,-1.0,-1.0,-1.0,0
-1.0,2.0,3,7,1,-1.0,57,1,-1.0,-1.0,244,207,0,62,2,1,-1.0,135,17.0,-1.0,0,4,-1.0,0,-1.0,8.0,-1.0,6,-1.0,244,97,72,250,44,-1.0,-1.0,10,15.0,-1.0,-1.0,1,3.0,1.0,-1.0,1.0,-1.0,-1.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,208,27,3,1.0,1,71,-1.0,-1.0,-1.0,0
1.0,7.0,3,7,1,-1.0,57,1,0.0,-1.0,244,425,121,104,2,1,-1.0,162,12.0,-1.0,6,4,-1.0,0,-1.0,-1.0,-1.0,5,-1.0,244,72,31,1,44,-1.0,-1.0,4,11.0,-1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,0.0,1.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0,3221226506.0,-1.0,116,17,2,-1.0,1,71,-1.0,-1.0,-1.0,0
-1.0,4.0,4,7,1,-1.0,57,1,-1.0,-1.0,244,117,121,104,1,1,-1.0,160,8.0,-1.0,6,2,0.0,0,1.0,4.0,1.0,2,-1.0,244,73,72,252,44,1.0,-1.0,11,6.0,-1.0,-1.0,0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,3.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,233,27,1,-1.0,0,71,-1.0,-1.0,1.0,0
1.0,3.0,4,7,1,-1.0,0,1,0.0,-1.0,244,434,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,31,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,3.0,4.0,-1.0,1.0,-1.0,-1.0,3221226506.0,1.0,116,17,5,-1.0,1,71,-1.0,70.0,-1.0,0
-1.0,7.0,5,7,1,-1.0,46,1,-1.0,-1.0,244,470,117,104,2,1,-1.0,45,1.0,-1.0,2,3,0.0,0,1.0,31.0,1.0,2,-1.0,244,66,72,4,44,1.0,-1.0,6,6.0,-1.0,-1.0,0,4.0,1.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,219,27,4,-1.0,0,71,-1.0,-1.0,-1.0,0
-1.0,2.0,6,7,1,-1.0,57,1,-1.0,-1.0,244,165,0,63,2,1,-1.0,136,17.0,-1.0,0,4,-1.0,0,-1.0,8.0,-1.0,6,-1.0,244,97,72,250,44,-1.0,-1.0,10,15.0,-1.0,-1.0,1,3.0,1.0,-1.0,1.0,-1.0,-1.0,5.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,208,27,3,1.0,1,71,-1.0,-1.0,-1.0,0
1.0,7.0,6,7,1,-1.0,57,1,0.0,-1.0,244,4,121,104,2,1,-1.0,162,12.0,-1.0,6,4,-1.0,0,-1.0,-1.0,-1.0,5,-1.0,244,72,31,1,44,-1.0,-1.0,4,11.0,-1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,0.0,1.0,5.0,4.0,-1.0,-1.0,-1.0,-1.0,3221226506.0,-1.0,116,17,2,-1.0,1,71,-1.0,-1.0,-1.0,0
1.0,3.0,7,7,1,-1.0,0,1,0.0,-1.0,244,394,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,31,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,6.0,4.0,-1.0,1.0,-1.0,-1.0,3221226506.0,1.0,116,17,5,-1.0,1,71,-1.0,70.0,-1.0,0
-1.0,7.0,8,7,1,-1.0,46,1,-1.0,-1.0,244,243,117,104,2,1,-1.0,45,1.0,-1.0,2,3,0.0,0,1.0,31.0,1.0,2,-1.0,244,66,72,4,44,1.0,-1.0,6,6.0,-1.0,-1.0,0,4.0,1.0,-1.0,-1.0,-1.0,-1.0,7.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,219,27,4,-1.0,0,71,-1.0,-1.0,-1.0,0
-1.0,2.0,9,7,1,-1.0,57,1,-1.0,-1.0,244,331,0,64,2,1,-1.0,137,17.0,-1.0,0,4,-1.0,0,-1.0,8.0,-1.0,6,-1.0,244,97,72,250,44,-1.0,-1.0,10,15.0,-1.0,-1.0,1,3.0,1.0,-1.0,1.0,-1.0,-1.0,8.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,208,27,3,1.0,1,71,-1.0,-1.0,-1.0,0
1.0,7.0,9,7,1,-1.0,57,1,0.0,-1.0,244,471,121,104,2,1,-1.0,162,12.0,-1.0,6,4,-1.0,0,-1.0,-1.0,-1.0,5,-1.0,244,72,31,1,44,-1.0,-1.0,4,11.0,-1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,0.0,1.0,8.0,4.0,-1.0,-1.0,-1.0,-1.0,3221226506.0,-1.0,116,17,2,-1.0,1,71,-1.0,-1.0,-1.0,1
1.0,3.0,10,7,1,-1.0,0,1,0.0,-1.0,244,239,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,31,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,9.0,4.0,-1.0,1.0,-1.0,-1.0,3221226506.0,1.0,116,17,5,-1.0,1,71,-1.0,70.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,225,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,91,82,72,97,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,377,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
1.0,3.0,12,7,1,-1.0,0,1,0.0,-1.0,244,27,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,31,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,11.0,4.0,-1.0,1.0,-1.0,-1.0,3221226506.0,1.0,116,17,5,-1.0,1,71,-1.0,70.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,104,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,18,82,72,24,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,256,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
1.0,3.0,14,7,1,-1.0,0,1,0.0,-1.0,244,16,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,31,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,13.0,4.0,-1.0,1.0,-1.0,-1.0,3221226506.0,1.0,116,17,5,-1.0,1,71,-1.0,70.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,74,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,38,82,72,44,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,224,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
1.0,3.0,15,7,1,-1.0,0,1,0.0,-1.0,244,402,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,31,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,15.0,4.0,-1.0,1.0,-1.0,-1.0,3221226506.0,1.0,116,17,5,-1.0,1,71,-1.0,70.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,145,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,138,82,72,144,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,297,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,131,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,112,82,72,118,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,283,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,210,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,196,82,72,202,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,362,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,29,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,201,82,72,207,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,177,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,169,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,149,82,72,155,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,321,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,58,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,230,82,72,236,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,206,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,136,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,113,82,72,119,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,288,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,191,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,47,82,72,53,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,343,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,14,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,155,82,72,161,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,160,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,156,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,27,82,72,33,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,308,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,78,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,235,82,72,241,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,228,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,67,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,143,82,72,149,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,216,7,0,-1.0,1,71,-1.0,-1.0,-1.0,0
-1.0,-1.0,28,7,1,-1.0,57,1,-1.0,8.0,244,549,121,104,2,1,-1.0,162,9.0,-1.0,6,4,-1.0,0,-1.0,-1.0,-1.0,3,-1.0,244,83,72,253,44,-1.0,-1.0,1,8.0,-1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22,7,7,-1.0,1,11,-1.0,-1.0,-1.0,0
0.0,3.0,1,7,1,-1.0,57,1,0.0,-1.0,244,295,29,104,2,1,-1.0,161,1.0,-1.0,4,0,0.0,0,2.0,1.0,1.0,1,-1.0,244,93,72,0,27,0.0,-1.0,9,2.0,-1.0,-1.0,0,10.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,4.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,4,37,6,-1.0,1,71,-1.0,70.0,-1.0,0
-1.0,7.0,2,7,1,-1.0,47,1,-1.0,-1.0,244,134,98,104,2,1,-1.0,46,1.0,-1.0,1,1,0.0,0,1.0,31.0,1.0,2,-1.0,244,66,53,4,44,1.0,-1.0,6,6.0,-1.0,-1.0,0,13.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,4.0,-1.0,4.0,-1.0,-1.0,3221227180.0,-1.0,219,27,4,-1.0,0,71,-1.0,-1.0,-1.0,0
-1.0,2.0,3,7,1,-1.0,57,1,-1.0,-1.0,244,149,0,65,2,1,-1.0,139,17.0,-1.0,0,4,-1.0,0,-1.0,8.0,-1.0,6,-1.0,244,97,72,250,44,-1.0,-1.0,10,15.0,-1.0,-1.0,1,3.0,1.0,-1.0,1.0,-1.0,-1.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,208,27,3,1.0,1,71,-1.0,-1.0,-1.0,0
